price;title;link
174;Perfume Power Of Seduction Antonio Banderas Masculino 200ml;https://produto.mercadolivre.com.br/MLB-2825279504-perfume-power-of-seduction-antonio-banderas-masculino-200ml-_JM?hide_psmb=true#position=34&search_layout=grid&type=item&tracking_id=0826c396-0619-4126-8f58-0957d6a28675&deal_print_id=d239c49d-d058-41b3-8f92-41af16e548b3&promotion_type=DEAL_OF_THE_DAY
555;Air Fryer 3,5 Litros Com Visor Digital Mondial 1500w Fritadeira Elétrica Sem Oleo Af-30-di Preto Com Cinza Para Cozinhar Fritar E Assar Alimentos Como Batata Frita Frango Carnes;https://www.mercadolivre.com.br/air-fryer-35-litros-com-visor-digital-mondial-1500w-fritadeira-eletrica-sem-oleo-af-30-di-preto-com-cinza-para-cozinhar-fritar-e-assar-alimentos-como-batata-frita-frango-carnes/p/MLB19768380?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB19768380&position=8&search_layout=grid&type=product&tracking_id=0826c396-0619-4126-8f58-0957d6a28675&deal_print_id=d239c49d-d058-41b3-8f92-41af16e548b3&promotion_type=DEAL_OF_THE_DAY
179;Kit Massageador Eletrico Orbit 127v + Creme Redutor;https://produto.mercadolivre.com.br/MLB-2223552921-kit-massageador-eletrico-orbit-127v-creme-redutor-_JM?hide_psmb=true#position=35&search_layout=grid&type=item&tracking_id=0826c396-0619-4126-8f58-0957d6a28675&deal_print_id=d239c49d-d058-41b3-8f92-41af16e548b3&promotion_type=DEAL_OF_THE_DAY
525;Fritadeira Elétrica Sem Óleo Gaabor 4l Visor Transparente;https://produto.mercadolivre.com.br/MLB-2915680036-fritadeira-eletrica-sem-oleo-gaabor-4l-visor-transparente-_JM?hide_psmb=true#position=36&search_layout=grid&type=item&tracking_id=0826c396-0619-4126-8f58-0957d6a28675&deal_print_id=d239c49d-d058-41b3-8f92-41af16e548b3&promotion_type=DEAL_OF_THE_DAY
38;Nutridrink Protein Senior Café Com Leite 380g;https://produto.mercadolivre.com.br/MLB-3025063822-nutridrink-protein-senior-cafe-com-leite-380g-_JM?hide_psmb=true#position=37&search_layout=grid&type=item&tracking_id=0826c396-0619-4126-8f58-0957d6a28675&deal_print_id=d239c49d-d058-41b3-8f92-41af16e548b3&promotion_type=DEAL_OF_THE_DAY
74;Saco Estanque Impermeável Keep Dry Guepardo 40l;https://produto.mercadolivre.com.br/MLB-2741131465-saco-estanque-impermeavel-keep-dry-guepardo-40l-_JM?hide_psmb=true#position=38&search_layout=grid&type=item&tracking_id=0826c396-0619-4126-8f58-0957d6a28675&deal_print_id=d239c49d-d058-41b3-8f92-41af16e548b3&promotion_type=DEAL_OF_THE_DAY
151;Tapete De Sala Moderno Lançamento 1,50x2,00 Premiere Brest;https://produto.mercadolivre.com.br/MLB-2666098538-tapete-de-sala-moderno-lancamento-150x200-premiere-brest-_JM?hide_psmb=true#position=39&search_layout=grid&type=item&tracking_id=0826c396-0619-4126-8f58-0957d6a28675&deal_print_id=d239c49d-d058-41b3-8f92-41af16e548b3&promotion_type=DEAL_OF_THE_DAY
366;Tela Nova Nt156whm-n42 Hd Para Dell Inspiron I15-3583-a30p;https://produto.mercadolivre.com.br/MLB-2806571001-tela-nova-nt156whm-n42-hd-para-dell-inspiron-i15-3583-a30p-_JM?hide_psmb=true#position=40&search_layout=grid&type=item&tracking_id=0826c396-0619-4126-8f58-0957d6a28675&deal_print_id=d239c49d-d058-41b3-8f92-41af16e548b3&promotion_type=DEAL_OF_THE_DAY
380;Bateria Para Samsung Np340xaa Np350xaa Aa-pbun3ab;https://produto.mercadolivre.com.br/MLB-3109795588-bateria-para-samsung-np340xaa-np350xaa-aa-pbun3ab-_JM?hide_psmb=true#position=41&search_layout=grid&type=item&tracking_id=0826c396-0619-4126-8f58-0957d6a28675&deal_print_id=d239c49d-d058-41b3-8f92-41af16e548b3&promotion_type=DEAL_OF_THE_DAY
24;Ventosa Simples P/ Vidro, Mármore E Chapas 30kg Sparta;https://produto.mercadolivre.com.br/MLB-1141757281-ventosa-simples-p-vidro-marmore-e-chapas-30kg-sparta-_JM?hide_psmb=true#position=42&search_layout=grid&type=item&tracking_id=0826c396-0619-4126-8f58-0957d6a28675&deal_print_id=d239c49d-d058-41b3-8f92-41af16e548b3&promotion_type=DEAL_OF_THE_DAY
379;Fechadura Digital Elsys Esf-ds1000h0 De Sobrepor Horizontal ;https://produto.mercadolivre.com.br/MLB-3085065238-fechadura-digital-elsys-esf-ds1000h0-de-sobrepor-horizontal-_JM?hide_psmb=true#position=43&search_layout=grid&type=item&tracking_id=0826c396-0619-4126-8f58-0957d6a28675&deal_print_id=d239c49d-d058-41b3-8f92-41af16e548b3&promotion_type=DEAL_OF_THE_DAY
28;Bíblia 365 Dias Espinhos Nvt;https://produto.mercadolivre.com.br/MLB-3036596504-biblia-365-dias-espinhos-nvt-_JM?hide_psmb=true#position=44&search_layout=grid&type=item&tracking_id=0826c396-0619-4126-8f58-0957d6a28675&deal_print_id=d239c49d-d058-41b3-8f92-41af16e548b3&promotion_type=DEAL_OF_THE_DAY
137;Regata Estampada Praia Do Interior;https://produto.mercadolivre.com.br/MLB-3091986313-regata-estampada-praia-do-interior-_JM?hide_psmb=true#position=45&search_layout=grid&type=item&tracking_id=0826c396-0619-4126-8f58-0957d6a28675&deal_print_id=d239c49d-d058-41b3-8f92-41af16e548b3&promotion_type=DEAL_OF_THE_DAY
133;Mini Macaco Hidraulico Sparta Garrafa 5 Toneladas Vermelho;https://produto.mercadolivre.com.br/MLB-1151602433-mini-macaco-hidraulico-sparta-garrafa-5-toneladas-vermelho-_JM?hide_psmb=true#position=46&search_layout=grid&type=item&tracking_id=0826c396-0619-4126-8f58-0957d6a28675&deal_print_id=d239c49d-d058-41b3-8f92-41af16e548b3&promotion_type=DEAL_OF_THE_DAY
305;Bateria Notebook - Dell Inspiron 15 5567 Dell 14 7000;https://produto.mercadolivre.com.br/MLB-1328599657-bateria-notebook-dell-inspiron-15-5567-dell-14-7000-_JM?hide_psmb=true#position=47&search_layout=grid&type=item&tracking_id=0826c396-0619-4126-8f58-0957d6a28675&deal_print_id=d239c49d-d058-41b3-8f92-41af16e548b3&promotion_type=DEAL_OF_THE_DAY
322;Armário De Cozinha Compacta Marina Atacama / Grafite;https://produto.mercadolivre.com.br/MLB-2704780110-armario-de-cozinha-compacta-marina-atacama-grafite-_JM?hide_psmb=true#position=48&search_layout=grid&type=item&tracking_id=0826c396-0619-4126-8f58-0957d6a28675&deal_print_id=d239c49d-d058-41b3-8f92-41af16e548b3&promotion_type=DEAL_OF_THE_DAY
54;Rejunte Epóxi Juntaplus Ep500 Ligamax Cinza Prata 1kg;https://produto.mercadolivre.com.br/MLB-2902485189-rejunte-epoxi-juntaplus-ep500-ligamax-cinza-prata-1kg-_JM?hide_psmb=true#position=10&search_layout=grid&type=item&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
53;Jogo Lençol 2pç Chiqueirinho 70x100 C/elástico 180 Fios- Bf;https://produto.mercadolivre.com.br/MLB-1620098392-jogo-lencol-2pc-chiqueirinho-70x100-celastico-180-fios-bf-_JM?hide_psmb=true#position=11&search_layout=grid&type=item&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
119;Fechadura Elétrica Sobrepor Rev Elsys Esf-e2000fpbt C/ Botão;https://produto.mercadolivre.com.br/MLB-3080003791-fechadura-eletrica-sobrepor-rev-elsys-esf-e2000fpbt-c-boto-_JM?hide_psmb=true#position=12&search_layout=grid&type=item&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
113;Kit 80 Cápsulas + Xícara Exclusiva;https://produto.mercadolivre.com.br/MLB-1805355495-kit-80-capsulas-xicara-exclusiva-_JM?hide_psmb=true#position=13&search_layout=grid&type=item&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
59;Garrafa Térmica Bule Café 700ml C/ Gatilho Cozy Brinox ;https://produto.mercadolivre.com.br/MLB-2649368938-garrafa-termica-bule-cafe-700ml-c-gatilho-cozy-brinox-_JM?hide_psmb=true#position=14&search_layout=grid&type=item&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
275;Saia Midi Estampada Céu Tropical;https://produto.mercadolivre.com.br/MLB-3092012321-saia-midi-estampada-ceu-tropical-_JM?hide_psmb=true#position=15&search_layout=grid&type=item&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
39;Whey Protein 900g;https://produto.mercadolivre.com.br/MLB-3004490803-whey-protein-900g-_JM?hide_psmb=true#position=16&search_layout=grid&type=item&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
195;Saia Curta Pareô Estampada Pássaros Pintados Lenço;https://produto.mercadolivre.com.br/MLB-3151827802-saia-curta-pare-estampada-passaros-pintados-lenco-_JM?hide_psmb=true#position=17&search_layout=grid&type=item&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
248;Armário De Cozinha Paneleiro 4 Portas 1 Gaveta Balli Branco;https://produto.mercadolivre.com.br/MLB-2732062189-armario-de-cozinha-paneleiro-4-portas-1-gaveta-balli-branco-_JM?hide_psmb=true#position=18&search_layout=grid&type=item&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
265;Aspirador De Pó Midea Vertical 2 Em 1 Vsa16b Azul;https://www.mercadolivre.com.br/aspirador-de-po-midea-vertical-2-em-1-vsa16b-azul/p/MLB19697399?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB19697399&position=1&search_layout=grid&type=product&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
239;Armário Basculante 1,20m Top Class Batrol Branco;https://produto.mercadolivre.com.br/MLB-1366275869-armario-basculante-120m-top-class-batrol-branco-_JM?hide_psmb=true#position=19&search_layout=grid&type=item&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
238;Sensor Abs Gauss Chrysler 300c 2005 A 2010 Traseiro Esquerda;https://produto.mercadolivre.com.br/MLB-1874529413-sensor-abs-gauss-chrysler-300c-2005-a-2010-traseiro-esquerda-_JM?hide_psmb=true#position=20&search_layout=grid&type=item&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
139;Headset Intelbras Chs 55 Monoauricular Icon Rj9 C/ Microfone;https://produto.mercadolivre.com.br/MLB-1305125627-headset-intelbras-chs-55-monoauricular-icon-rj9-c-microfone-_JM?hide_psmb=true#position=21&search_layout=grid&type=item&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
23;Amaciante Downy Perfume Collection Paixão em frasco 1.35 L;https://www.mercadolivre.com.br/amaciante-downy-perfume-collection-paixo-em-frasco-135-l/p/MLB16085819?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB16085819&position=2&search_layout=grid&type=product&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
33;Acabamento Para Registro Deca Quadrado 50mm 11/2 Preto Fosco;https://produto.mercadolivre.com.br/MLB-1721384456-acabamento-para-registro-deca-quadrado-50mm-112-preto-fosco-_JM?hide_psmb=true#position=22&search_layout=grid&type=item&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
50;Teclado Notebook - Positivo Stilo Xr3000;https://produto.mercadolivre.com.br/MLB-1468361007-teclado-notebook-positivo-stilo-xr3000-_JM?hide_psmb=true#position=23&search_layout=grid&type=item&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
230;12 Em 1 Acessórios Para Nintendo Switch Chambara Tennis;https://produto.mercadolivre.com.br/MLB-2968136804-12-em-1-acessorios-para-nintendo-switch-chambara-tennis-_JM?hide_psmb=true#position=24&search_layout=grid&type=item&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
224;Bota Botina Couro Adventure Trilha Proteção Trabalho Com Ca;https://produto.mercadolivre.com.br/MLB-2949364026-bota-botina-couro-adventure-trilha-proteco-trabalho-com-ca-_JM?hide_psmb=true#position=25&search_layout=grid&type=item&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
228;Saia Estampada Dia De Sol;https://produto.mercadolivre.com.br/MLB-3052575896-saia-estampada-dia-de-sol-_JM?hide_psmb=true#position=26&search_layout=grid&type=item&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
45;Teclado Notebook - Acer Aspire 4349 - 2839 - Preto Br;https://produto.mercadolivre.com.br/MLB-787781760-teclado-notebook-acer-aspire-4349-2839-preto-br-_JM?hide_psmb=true#position=27&search_layout=grid&type=item&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
209;Smartwatch De Negócios De Esportes À Prova De Água;https://produto.mercadolivre.com.br/MLB-1902952814-smartwatch-de-negocios-de-esportes-prova-de-agua-_JM?hide_psmb=true#position=28&search_layout=grid&type=item&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
158;Microfone Vedo BM800 condensador  cardióide preto;https://www.mercadolivre.com.br/microfone-vedo-bm800-condensador-cardioide-preto/p/MLB16712037?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB16712037&position=3&search_layout=grid&type=product&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
196;Jogo De Soquete 57 Peças 1/4 Catraca Chave Allen;https://produto.mercadolivre.com.br/MLB-3077431429-jogo-de-soquete-57-pecas-14-catraca-chave-allen-_JM?hide_psmb=true#position=29&search_layout=grid&type=item&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
97;Jogo Cama Lençol 4 Peças Queen Antialergico 158x198x30cm;https://produto.mercadolivre.com.br/MLB-2096050856-jogo-cama-lencol-4-pecas-queen-antialergico-158x198x30cm-_JM?hide_psmb=true#position=30&search_layout=grid&type=item&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
169;Massageador Tens Anvisa Fisioterapia + Gel Arnica Dor;https://produto.mercadolivre.com.br/MLB-2634506832-massageador-tens-anvisa-fisioterapia-gel-arnica-dor-_JM?hide_psmb=true#position=31&search_layout=grid&type=item&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
166;Bateria Notebook - Gateway Ne56r - Preta;https://produto.mercadolivre.com.br/MLB-3124162235-bateria-notebook-gateway-ne56r-preta-_JM?hide_psmb=true#position=32&search_layout=grid&type=item&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
139;Telefone Ramal Intelbras Ts3111 Sem Fio  Função Eco Mode;https://produto.mercadolivre.com.br/MLB-1305107538-telefone-ramal-intelbras-ts3111-sem-fio-funco-eco-mode-_JM?hide_psmb=true#position=33&search_layout=grid&type=item&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
161;Kit Cabo Vela Clio 1.0 8v Vela Sextavado 16mm D7d Gasolina;https://produto.mercadolivre.com.br/MLB-1333655728-kit-cabo-vela-clio-10-8v-vela-sextavado-16mm-d7d-gasolina-_JM?hide_psmb=true#position=34&search_layout=grid&type=item&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
119;Kit 5 Conjuntos Femininos Roupas Infantil Menina Atacado;https://produto.mercadolivre.com.br/MLB-1481876677-kit-5-conjuntos-femininos-roupas-infantil-menina-atacado-_JM?hide_psmb=true#position=35&search_layout=grid&type=item&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
154;Hd Ssd Alpha Evo Magix 240gb 2,5' Sata Iii 550 Mb/s Notebook;https://www.mercadolivre.com.br/hd-ssd-alpha-evo-magix-240gb-25-sata-iii-550-mbs-notebook/p/MLB20885089?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB20885089&position=4&search_layout=grid&type=product&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
69;Cimento Queimado Cor Geada 5kg Portokoll;https://produto.mercadolivre.com.br/MLB-2840400249-cimento-queimado-cor-geada-5kg-portokoll-_JM?hide_psmb=true#position=36&search_layout=grid&type=item&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
43;Máscara Facial Clareadora Ilumina Solution Routine 60g;https://produto.mercadolivre.com.br/MLB-2726994776-mascara-facial-clareadora-ilumina-solution-routine-60g-_JM?hide_psmb=true#position=37&search_layout=grid&type=item&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
139;Boneco Funko Zombie Hunter Spidey 945 Homem Aranha What If;https://produto.mercadolivre.com.br/MLB-2639667017-boneco-funko-zombie-hunter-spidey-945-homem-aranha-what-if-_JM?hide_psmb=true#position=38&search_layout=grid&type=item&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
27;Trena De Aço 30 Metros X 10mm Com Manivela;https://produto.mercadolivre.com.br/MLB-2739303294-trena-de-aco-30-metros-x-10mm-com-manivela-_JM?hide_psmb=true#position=39&search_layout=grid&type=item&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
149;2 Camera Bnc 4x1 Elsys Full Hd Dome P Pfhd 236 D Falcon 84;https://produto.mercadolivre.com.br/MLB-3094417779-2-camera-bnc-4x1-elsys-full-hd-dome-p-pfhd-236-d-falcon-84-_JM?hide_psmb=true#position=40&search_layout=grid&type=item&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
37;Calcinha Absorvente Pantys + Amaro Fluxo - Caramelo;https://produto.mercadolivre.com.br/MLB-3130036643-calcinha-absorvente-pantys-amaro-fluxo-caramelo-_JM?hide_psmb=true#position=41&search_layout=grid&type=item&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
128;Cabo unipolar SIL FlexSil 750 V 1x1.5mm² cinza x 100m;https://www.mercadolivre.com.br/cabo-unipolar-sil-flexsil-750-v-1x15mm-cinza-x-100m/p/MLB19690031?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB19690031&position=5&search_layout=grid&type=product&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
52;Manta Asfáltica Térmica Acústica Automotiva Assoalho 10m²;https://produto.mercadolivre.com.br/MLB-2741141032-manta-asfaltica-termica-acustica-automotiva-assoalho-10m-_JM?hide_psmb=true#position=42&search_layout=grid&type=item&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
119;Kit 2x Whey Proten + Bcaa + Creatina + Coqueteleira;https://produto.mercadolivre.com.br/MLB-935531964-kit-2x-whey-proten-bcaa-creatina-coqueteleira-_JM?hide_psmb=true#position=43&search_layout=grid&type=item&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
20;Dextrose Pura 900g Natural - Bodybuilders Full;https://www.mercadolivre.com.br/dextrose-pura-900g-natural-bodybuilders-full/p/MLB20567333?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB20567333&position=6&search_layout=grid&type=product&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
93;Sandália Infantil Masculina Ortopé Energy Harry Potter Preta;https://produto.mercadolivre.com.br/MLB-2197395432-sandalia-infantil-masculina-ortope-energy-harry-potter-preta-_JM?hide_psmb=true#position=44&search_layout=grid&type=item&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
90;Botik Hialu + Cafeína Creme Concentrado De Olhos 15 Gr;https://www.mercadolivre.com.br/botik-hialu-cafeina-creme-concentrado-de-olhos-15-gr/p/MLB19777773?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB19777773&position=7&search_layout=grid&type=product&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
83;Sandália Babuche Infantil Ortopé Flow Azul;https://produto.mercadolivre.com.br/MLB-2863588269-sandalia-babuche-infantil-ortope-flow-azul-_JM?hide_psmb=true#position=45&search_layout=grid&type=item&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
89;Pen Drive S3+ Star 2.0 Usb Flash Diks 128gb Preto;https://produto.mercadolivre.com.br/MLB-2969237013-pen-drive-s3-star-20-usb-flash-diks-128gb-preto-_JM?hide_psmb=true#position=46&search_layout=grid&type=item&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
89;Kit 4 Travesseiros Antialérgico Fibra Macio Lavável 45x65 Cm;https://produto.mercadolivre.com.br/MLB-2074677794-kit-4-travesseiros-antialergico-fibra-macio-lavavel-45x65-cm-_JM?hide_psmb=true#position=47&search_layout=grid&type=item&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
56;Telefone fixo Elgin TCF 1000 preto;https://www.mercadolivre.com.br/telefone-fixo-elgin-tcf-1000-preto/p/MLB8999414?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB8999414&position=8&search_layout=grid&type=product&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
73;Fones De Ouvido Headband Música Sem Fio Eye Mask;https://produto.mercadolivre.com.br/MLB-1900990624-fones-de-ouvido-headband-musica-sem-fio-eye-mask-_JM?hide_psmb=true#position=48&search_layout=grid&type=item&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
66;Creme Age Control Night Treatment Hinode Routine de 30mL;https://www.mercadolivre.com.br/creme-age-control-night-treatment-hinode-routine-de-30ml/p/MLB11564149?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB11564149&position=9&search_layout=grid&type=product&tracking_id=575ec4ca-dde1-499d-8091-e9a64e1615ab&deal_print_id=b907dd45-28a7-490e-bf96-9d3d782baa78&promotion_type=DEAL_OF_THE_DAY
23;Hidroprimer Cola Para Manta Asfaltica 1 Litro Ciplak ;https://produto.mercadolivre.com.br/MLB-2707257250-hidroprimer-cola-para-manta-asfaltica-1-litro-ciplak-_JM?hide_psmb=true#position=10&search_layout=grid&type=item&tracking_id=a8178357-4314-483d-8cd6-4bb0eecde207&deal_print_id=5f017952-fd02-4e6a-90d8-f4f51e66fb69&promotion_type=DEAL_OF_THE_DAY
64;Rejunte Epoxi Portokoll - Cinza Sideral Balde 1 Kg;https://produto.mercadolivre.com.br/MLB-2173492775-rejunte-epoxi-portokoll-cinza-sideral-balde-1-kg-_JM?hide_psmb=true#position=11&search_layout=grid&type=item&tracking_id=a8178357-4314-483d-8cd6-4bb0eecde207&deal_print_id=5f017952-fd02-4e6a-90d8-f4f51e66fb69&promotion_type=DEAL_OF_THE_DAY
21;Café Pilão Torrado E Moído Tradicional Abre&fecha 500g;https://produto.mercadolivre.com.br/MLB-1795091060-cafe-pilo-torrado-e-moido-tradicional-abrefecha-500g-_JM?hide_psmb=true#position=12&search_layout=grid&type=item&tracking_id=a8178357-4314-483d-8cd6-4bb0eecde207&deal_print_id=5f017952-fd02-4e6a-90d8-f4f51e66fb69&promotion_type=DEAL_OF_THE_DAY
